snapshot_date,LoanGuid,Product Type,Loan Purpose,Branch Channel,current_stage,stage_rank,days_at_stage,LoanAmount,status,elimination_reason,failure_archetype,ml_probability,expected_value,base_probability,is_at_risk,risk_reasons,recommended_action,counterfactual_probability,probability_delta,expected_value_uplift,recovery_rank,recovery_gap,momentum_rank,moneyball_difficulty,moneyball_quadrant,moneyball_is_movable,moneyball_cf_quadrant,velocity,velocity_band,f_approved_to_lock_speed,f_branch_channel,f_cltv,f_credit_score,f_days_at_stage,f_days_past_lock_expiry,f_days_remaining,f_days_since_lock,f_days_since_open,f_days_until_lock_expiry,f_fresh_lock_late_stage,f_is_locked,f_likely_lock_extended,f_loan_amount,f_loan_purpose,f_lock_already_expired,f_lock_expired_not_progressed,f_lock_expiring_not_progressed,f_lock_expiry_vs_month_end,f_lock_period,f_locked_at_early_stage,f_long_days_expiring_lock,f_ltv,f_note_rate,f_occupancy_type,f_product_type,f_stage_only_probability,f_stage_rank,f_stages_per_day,f_stale_at_approved,f_unlocked_at_late_stage,Loan Number,Loan Status,IsFunded,DecisionCreditScore,Borrower Experian Score,Borrower TransUnion Score,Borrower Equifax Score,Coborrower Experian Score,Coborrower TransUnion Score,Coborrower Equifax Score,Credit Score Type 1,Credit Score Type 2,Transm Qual Bottom R,LTV,LTV_N,CLTV,Gross Ltv R,Borrower Age,Loan Amount,Total Loan Amount,Purchase Price,Appraised Value,PurchasePrice,AppraisedValue,NoteRate,Note Rate,Term,Lien Position,Loan Type,Amortization Type,Doc Type,Bank Stms Income Type,Occupancy Type,Lock Period (days),Rate Lock Status,Loan Amount Locked,Has Prepayment Penalty,Loan Program Name,ARM - Rate Margin,Property State,Property City,Property County,Property Zip,ProdIsSpInRuralArea,Branch,Internal Assigned Loan Officer Name,Internal Assigned Processor Name,Internal Assigned Underwriter Name,Internal Assigned Manager Name,Internal Assigned Lender Account Executive Name,Originating Company Name,Interviewer Company Name,Agent Broker Company Name,Mortgage Originator,Warehouse Lender,Funding Bank Name,Commission - Borrower Points Percentage Of Loan Amount,Commission - Borrower Points Total,Commission - Rebate Fee Percentage of Loan Amount,Commission - Rebate Fee Total,Commission - Gross Profit Total,Commission - Net Profit,Approved Fee (YSP),GFE - Loan origination fee (total),GFE - Loan discount (total),GFE - Appraisal fee,GFE - Credit report fee,GFE - Underwriting fee,Discount Points,Application Fee,Processing fee,Lender Fees Collected,Investor Lock Projected Profit,Investor Lock Projected Profit Amt,day one lock price BE,Investor Lock Loan Num,Investor Lock Lp Investor Nm,Investor Purchase,Investor Lock Brok Comp Price,InvestorLockCommitmentT,Lead New Date,Loan Open Date,Pre-qual Date,Pre-approved Date,Registration,RegistrationD,Respa App D,HMDA App D,Loan Submitted D,DocumentCheckD,PreProcessingD,ProcessingD,Submitted D,Underwriting D,ConditionReviewD,FinalUnderwritingD,Approved D,Estimated Closing D,Clear To Close D,PreDocQCD,Docs D,DocsOrderedD,DocsDrawnD,DocsBackD,FundingConditionsD,Scheduled Funding D,Funded D,Loan Closed D,Recorded D,Purchase D,Loan Shipped D,Rate Lock D,Rate Lock Expiration D,Loan OnHold D,Loan Canceled D,Loan Denied D,Loan Suspended D,Withdrawn D,DaysOpenToSubmitted,DaysSubmittedToApproved,DaysApprovedToCTC,DaysCTCToFunded,DaysTotalSubmitToFund,DaysTotalOpenToFund,LockDurationDays,DaysSubmittedToUW,DaysUWToApproved,DaysDocsToFunded,WasCanceled,WasDenied,WasSuspended,WasOnHold,WasWithdrawn,HasRateLock,WasApproved,ReachedCTC,SubmittedMonth,SubmittedYear,SubmittedDayOfWeek,custLoan391,custLoan377,custLoan408,custLoan391ID,OnlyMon,TIL Disclosure / GFE Ordered Date,TIL Disclosure / GFE Due Date,TIL Disclosure / GFE Received Date,DidFund,Outcome,expected_funding,is_locked_flag,eliminated
2025-12-15,LEAD82508002,,Purchase,Retail,Opened,0.0,131,2000000.0,dead,opened_stale,Opened-Only Ghost,0.0013365773740111743,2673.1547480223485,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,64.517,750.0,131.0,,16,,131.0,,0.0,0,0.0,2000000.0,Purchase,0,0.0,0.0,,0,0.0,0.0,64.517,6.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD82508002,Lead Cancelled,0,750.0,750.0,750.0,750.0,,,,750.0,750.0,11.991,64.517,64.517,64.517,64.517,,2000000.0,2000000,,,,,6.0,6.0,360,Other,Conventional,Fixed,19,1.0,Primary Residence,0,Not Locked,1,False,,,FL,Winter Park,Orange,32792,0,SBI-Wholesale,,,,,Gerry Frederick,,,INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,2958.93,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2025-08-06,2025-08-06,,,,,,,,,,,,,,,,2025-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,0.0,False,True
2025-12-15,LEAD62508004,,Purchase,Retail,Opened,0.0,130,,dead,opened_stale,Opened-Only Ghost,0.0015495678566660512,,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,0.0,708.0,130.0,,16,,130.0,,0.0,0,0.0,,Purchase,0,0.0,0.0,,0,0.0,0.0,0.0,6.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD62508004,Lead Cancelled,0,708.0,708.0,,726.0,,,,708.0,708.0,,0.0,0.0,0.0,0.0,,0.0,0,0.0,0.0,0.0,0.0,6.0,6.0,360,Other,Conventional,Fixed,0,1.0,Primary Residence,0,Not Locked,1,False,,,,,,,0,CA Branch,Jared Ostrov,,,Jared Ostrov,,,"FlexPoint, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,1,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2025-08-07,2025-08-07,,,,,,,,,,,,,,,,2025-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,,False,True
2025-12-15,LEAD62508005,,Refinance CashOut,Retail,Opened,0.0,129,100000.0,dead,opened_stale,Opened-Only Ghost,0.0013514038878021967,135.14038878021967,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,100.0,,129.0,,16,,129.0,,0.0,0,0.0,100000.0,Refinance CashOut,0,0.0,0.0,,0,0.0,0.0,100.0,6.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD62508005,Lead Cancelled,0,,,,,,,,,,,100.0,100.0,100.0,100.0,,100000.0,100000,0.0,,0.0,,6.0,6.0,360,Other,Conventional,Fixed,0,1.0,Primary Residence,0,Not Locked,1,False,,,,Menard,Menard,76859,0,CA Branch,Jared Ostrov,,,Jared Ostrov,,,"FlexPoint, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,1,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,82.2,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2025-08-08,2025-08-08,,,,,,,,,,,,,,,,2025-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,0.0,False,True
2025-12-15,82508195,FHA,Refinance,Wholesale,Approved,4.0,123,1134000.0,live,,,0.004826959992537638,5473.772631537681,0.025974025974025976,True,No rate lock — 0% funding probability,Secure rate lock (30-day),0.6821,0.6772,767997.0,,,,57.0,long_shot,True,stretch,0.031007751937984496,Stalled,,Wholesale,95.295,670.0,123.0,,16,,129.0,,0.0,0,0.0,1134000.0,Refinance,0,0.0,0.0,,30,0.0,0.0,95.295,6.625,Primary Residence,FHA,0.2298180533474651,4.0,0.031007751937984496,1.0,0.0,82508195,Approved,0,670.0,688.0,670.0,656.0,,,,670.0,647.0,44.559,95.295,95.295,95.295,96.962,,1134000.0,1153845,0.0,,0.0,,6.625,6.625,360,Other,FHA,Fixed,0,1.0,Primary Residence,30,Not Locked,1,False,30 YR FIXED FHA HIGH BALANCE FLEXPOINT,,CA,MORGAN HILL,Santa Clara,95037,0,SBI-Wholesale,Bernard Tan,Rosie Perez,Stephanie Bashoor,,Tammy Blanchard,"Mavericks Financial Services, Inc.","Mavericks Financial Services, Inc.","Mavericks Financial Services, Inc.",2,Blank,,0,,,,,,,0.0,,,,,3888.46,0.0,0.0,8434.34,-2.103,-24265.36,0.0,,"FlexPoint, Inc.",,100.0,2,,2025-08-08,,,2025-08-11,,2025-08-08,2025-08-08,2025-08-12,2025-08-12,,,2025-08-11,2025-08-14,,,2025-08-14,2025-09-10,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,3.0,0.0,,0,0,0,0,0,0,1,0,8.0,2025.0,2.0,,1.00% to 1.24%,0,1.0,0,2025-08-11,2025-08-12,2025-08-11,0,Active,29454.545454545456,False,False
2025-12-15,LEAD62508006,,Purchase,Retail,Opened,0.0,129,350000.0,dead,opened_stale,Opened-Only Ghost,0.0015442013364152952,540.4704677453533,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,100.0,570.0,129.0,,16,,129.0,,0.0,0,0.0,350000.0,Purchase,0,0.0,0.0,,0,0.0,0.0,100.0,6.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD62508006,Lead Cancelled,0,570.0,602.0,,570.0,574.0,,580.0,570.0,570.0,,100.0,100.0,100.0,100.0,,350000.0,350000,,0.0,,0.0,6.0,6.0,360,Other,Conventional,Fixed,0,1.0,Primary Residence,0,Not Locked,1,False,,,,Burlington,Alamance,27215,0,CA Branch,Jared Ostrov,,,Jared Ostrov,,,"FlexPoint, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,1,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,517.77,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2025-08-08,2025-08-08,,,,,,,,,,,,,,,,2025-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,0.0,False,True
2025-12-15,LEAD62508007,,Purchase,Retail,Opened,0.0,129,160000.0,dead,opened_stale,Opened-Only Ghost,0.0015470249460036222,247.52399136057954,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,100.0,,129.0,,16,,129.0,,0.0,0,0.0,160000.0,Purchase,0,0.0,0.0,,0,0.0,0.0,100.0,6.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD62508007,Lead Cancelled,0,,,,,,,,,,,100.0,100.0,100.0,100.0,,160000.0,160000,,0.0,,0.0,6.0,6.0,360,Other,Conventional,Fixed,0,1.0,Primary Residence,0,Not Locked,1,False,,,,Hartford,Washington,53027,0,CA Branch,Jared Ostrov,,,Jared Ostrov,,,"FlexPoint, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,1,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,236.7,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2025-08-08,2025-08-08,,,,,,,,,,,,,,,,2025-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,0.0,False,True
2025-12-15,82511338,FHA,Refinance,Wholesale,Approved,4.0,24,273000.0,live,,,0.5418713757124078,147930.88556948735,0.025974025974025976,False,,,,,,,,,20.7,easy_win,False,,0.12903225806451613,Slow,11.0,Wholesale,45.084,671.0,24.0,,16,13.0,31.0,18.0,0.0,1,0.0,273000.0,Refinance,0,0.0,0.0,2.0,30,1.0,0.0,45.084,6.5,Primary Residence,FHA,0.2298180533474651,4.0,0.12903225806451613,0.0,0.0,82511338,Approved,0,671.0,656.0,671.0,700.0,,,,671.0,671.0,49.128,45.084,45.084,45.084,45.873,,273000.0,275233,0.0,,0.0,,6.5,6.5,360,Other,FHA,Fixed,0,1.0,Primary Residence,30,Locked,1,False,30 YR FIXED FHA FLEXPOINT,,FL,Bradenton,Manatee,34212,0,SBI-Wholesale,Steven Schenkel,Hafsa Elfarooqui,Aly Cannon,,Al Johnson,Home Funding Corporation,Home Funding Corporation,Home Funding Corporation,2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,1924.54,1.552,4271.62,101.627,,PHH Mortgage Services,,101.627,2,,2025-11-14,,,2025-11-14,,2025-11-14,2025-11-14,2025-11-19,2025-11-19,,,2025-11-14,2025-11-21,,,2025-11-21,2026-01-09,,,,,,,,,,,,,,2025-12-02,2026-01-02,,,,,,0.0,7.0,,,,,31.0,7.0,0.0,,0,0,0,0,0,1,1,0,11.0,2025.0,6.0,,1.00% to 1.24%,0,1.0,0,2025-12-22,2025-12-26,2025-12-22,0,Active,7090.909090909091,True,False
2025-12-15,82511340,NONCONFORMING,Refinance CashOut,Wholesale,Approved,4.0,27,350000.0,live,,,0.010225380010666713,3578.8830037333496,0.1651031894934334,False,,,,,,,,,37.0,quick_fix,False,,0.12903225806451613,Slow,,Wholesale,26.924,702.0,27.0,,16,,31.0,,0.0,0,0.0,350000.0,Refinance CashOut,0,0.0,0.0,,30,0.0,0.0,26.924,6.75,Primary Residence,NONCONFORMING,0.2298180533474651,4.0,0.12903225806451613,0.0,0.0,82511340,Approved,0,702.0,702.0,718.0,692.0,,,,702.0,702.0,46.782,26.924,26.924,26.924,26.924,,350000.0,350000,0.0,,0.0,,6.75,6.75,360,Other,Conventional,Fixed,15,1.0,Primary Residence,30,Not Locked,1,False,30 YR FIXED Flex Expanded Doc,,CA,Los Angeles,Los Angeles,91306,0,SBI-Wholesale,Syed Hasan,Hafsa Elfarooqui,Jesse Martinez,,Al Johnson,"Mortgage Globe, Inc.","Mortgage Globe, Inc.","Mortgage Globe, Inc.",2,Blank,,0,,,,,,,0.0,,,,,875.0,0.0,0.0,3873.12,-1.75,-6125.0,0.0,,"FlexPoint, Non QM",,100.0,2,,2025-11-14,,,2025-11-17,,2025-11-14,2025-11-14,2025-11-17,2025-11-17,,,2025-11-17,2025-11-17,,,2025-11-18,2026-01-09,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,0.0,1.0,,0,0,0,0,0,0,1,0,11.0,2025.0,2.0,,1.00% to 1.24%,0,1.0,0,2025-11-17,2025-12-13,2025-11-17,0,Active,57786.11632270169,False,False
2025-12-15,82511341,NONCONFORMING,Purchase,Wholesale,Approved,4.0,25,360000.0,live,,,0.6647267818929375,239301.6414814575,0.33385703063629224,False,,,,,,,,,21.1,easy_win,False,,0.12903225806451613,Slow,4.0,Wholesale,80.0,806.0,25.0,,16,21.0,31.0,9.0,0.0,1,0.0,360000.0,Purchase,0,0.0,0.0,-7.0,30,1.0,0.0,80.0,6.5,Primary Residence,NONCONFORMING,0.2298180533474651,4.0,0.12903225806451613,0.0,0.0,82511341,Loan Shipped,0,806.0,806.0,803.0,810.0,,,,806.0,806.0,38.265,80.0,80.0,80.0,80.0,,360000.0,360000,,,,,6.5,6.5,360,Other,Conventional,Fixed,17,3.0,Primary Residence,30,Locked,1,False,30 YR FIXED Flex Expanded Doc,,FL,Orlando,Orange,32825,0,SBI-Wholesale,Khai Nguyen,Rosie Perez,Thuy Phan,,Nhi Duong,AML Funding LLC dba Absolute Mortgage & Lending,AML Funding LLC dba Absolute Mortgage & Lending,AML Funding LLC dba Absolute Mortgage & Lending,2,Norhtpointe,"JPMorgan Chase Bank, N.A.",0,,,,,,,0.0,,,,,0.0,0.0,0.0,2335.0,2.32,8352.0,0.0,1848-621149,MetLife - Forward,,102.32,3,,2025-11-14,,,2025-11-17,2025-12-24,2025-11-14,2025-11-14,2025-11-20,2025-11-20,,,2025-11-17,2025-11-20,2025-12-19,2025-12-22,2025-11-20,2025-12-24,2025-12-22,,2025-12-23,2025-12-22,2025-12-22,,,2025-12-24,2025-12-24,,,,2025-12-30,2025-11-24,2025-12-24,,,,,,3.0,3.0,32.0,2.0,37.0,40.0,30.0,3.0,0.0,1.0,0,0,0,0,0,1,1,1,11.0,2025.0,2.0,P&L 12 mo w/o supporting bnk stmts,1.00% to 1.24%,0,3.0,0,2025-12-23,2025-12-01,2025-11-29,1,Funded,120188.53102906521,True,False
2025-12-15,82511342,FHA,Refinance,Wholesale,Approved,4.0,24,361875.0,live,,,0.007293859732608259,2639.465490737614,0.025974025974025976,False,,,,,,,,,35.7,quick_fix,False,,0.12903225806451613,Slow,,Wholesale,96.5,664.0,24.0,,16,,31.0,,0.0,0,0.0,361875.0,Refinance,0,0.0,0.0,,30,0.0,0.0,96.5,5.375,Primary Residence,FHA,0.2298180533474651,4.0,0.12903225806451613,0.0,0.0,82511342,Approved,0,664.0,637.0,721.0,664.0,,,,664.0,628.0,43.678,96.5,96.5,96.5,98.189,,361875.0,368207,0.0,,0.0,,5.375,5.375,360,Other,FHA,Fixed,0,1.0,Primary Residence,30,Not Locked,1,False,30 YR FIXED FHA FLEXPOINT,,CA,California City,Kern,93505,0,SBI-Wholesale,Isabella Buhain,Yomari Quintanilla,Dee Ann Anderson,,Jeff Baker,DV INVESTMENTS INC. dba THE LENDING PROS,DV INVESTMENTS INC. dba THE LENDING PROS,DV INVESTMENTS INC. dba THE LENDING PROS,2,Blank,,0,,,,,,,0.0,,,,,4153.37,0.0,1295.0,5185.71,1.128,4153.37,0.0,,"FlexPoint, Inc.",,100.0,2,,2025-11-14,,,2025-11-18,,2025-11-14,2025-11-14,2025-11-19,2025-11-19,,,2025-11-18,2025-11-20,,,2025-11-21,2026-01-30,,,,,,,,,,,,,,,,,,,,,4.0,3.0,,,,,,2.0,1.0,,0,0,0,0,0,0,1,0,11.0,2025.0,3.0,,1.00% to 1.24%,0,1.0,0,2025-11-18,2025-11-18,2025-11-18,0,Active,9399.35064935065,False,False
2025-12-15,82511343,NONCONFORMING,Purchase,Wholesale,Approved,4.0,26,504000.0,live,,,0.689336336740541,347425.5137172326,0.33385703063629224,False,,,,,,,,,21.5,easy_win,False,,0.12903225806451613,Slow,2.0,Wholesale,80.0,767.0,26.0,,16,24.0,31.0,16.0,0.0,1,0.0,504000.0,Purchase,0,0.0,0.0,0.0,40,1.0,0.0,80.0,7.0,Investment,NONCONFORMING,0.2298180533474651,4.0,0.12903225806451613,0.0,0.0,82511343,Loan Shipped,0,767.0,790.0,767.0,751.0,,,,767.0,767.0,39.558,80.0,80.0,80.0,80.0,,504000.0,504000,,,,,7.0,7.0,360,Other,Conventional,Fixed,0,1.0,Investment,40,Locked,1,False,30 YR FIXED Flex FULL DOC,,CA,San Bernardino,San Bernardino,92405,0,SBI-Wholesale,Adelina Rodriguez,Rosie Perez,Stephanie Bashoor,,Roxanne Rivera,Olive Tree Lending Inc,Olive Tree Lending Inc,Olive Tree Lending Inc,2,Norhtpointe,Nano Banc,0,,,,,,,0.0,,,,,1890.0,0.0,0.0,3880.72,2.794,14081.76,102.419,,"FlexPoint, Inc.",,102.419,3,,2025-11-14,,,2025-11-14,2025-12-30,2025-11-14,2025-11-14,2025-11-17,2025-11-17,,,2025-11-14,2025-11-18,,,2025-11-19,2025-12-26,2025-12-24,,2025-12-26,2025-12-26,2025-12-26,2025-12-26,2025-12-29,2025-12-30,2025-12-30,,,,2026-01-05,2025-11-21,2025-12-31,,,,,,0.0,5.0,35.0,6.0,46.0,46.0,40.0,4.0,1.0,4.0,0,0,0,0,0,1,1,1,11.0,2025.0,6.0,,1.00% to 1.24%,0,1.0,0,2025-12-29,2026-01-02,2025-12-26,1,Funded,168263.94344069128,True,False
2025-12-15,82511344,2ND,Refinance CashOut,Wholesale,Submitted,2.0,28,125000.0,dead,submitted_unlocked_stale,Stale Pre-Approval,0.001774081506443731,221.76018830546636,0.010101010101010102,False,,,,,,,,,,,False,,0.06666666666666667,Slow,,Wholesale,86.066,774.0,28.0,,16,,30.0,,0.0,0,0.0,125000.0,Refinance CashOut,0,0.0,0.0,,30,0.0,0.0,14.703,9.6,Primary Residence,2ND,0.018421052631578946,2.0,0.06666666666666667,0.0,0.0,82511344,Loan Cancelled,0,774.0,758.0,774.0,783.0,,,,774.0,774.0,16.095,14.703,14.703,86.066,14.703,,125000.0,125000,0.0,,0.0,,9.6,9.6,360,First Lein,Conventional,Fixed,15,1.0,Primary Residence,30,Not Locked,1,False,30 YR FIXED 2ND LIEN OO/2ND,,CA,Lincoln,Placer,95648,0,SBI-Wholesale,Matthew Park,Rosie Perez,,,Noe Aguirre,"West Capital Lending, Inc. - Noe Aguirre","West Capital Lending, Inc.","West Capital Lending, Inc.",2,Blank,,0,,,,,,,0.0,,,,,156.25,0.0,0.0,1506.55,0.125,156.25,0.0,,"Vista Point Mortgage, LLC",,100.0,2,,2025-11-15,,,2025-11-17,,2025-11-15,2025-11-15,,,,,2025-11-17,,,,,2025-12-17,,,,,,,,,,,,,,,,,2025-12-16,,,,2.0,,,,,,,,,,1,0,0,0,0,0,0,0,11.0,2025.0,2.0,,1.00% to 1.24%,0,1.0,0,2025-11-18,2025-11-19,,0,Failed,1262.6262626262628,False,True
2025-12-15,82511349,NONCONFORMING,Purchase,Wholesale,Approved,4.0,17,550151.0,live,,,0.015863547363831637,8727.346445759338,0.33385703063629224,False,,,,,,,,,32.8,quick_fix,False,,0.14285714285714285,Slow,,Wholesale,80.0,660.0,17.0,,16,,28.0,,0.0,0,0.0,550151.0,Purchase,0,0.0,0.0,,30,0.0,0.0,80.0,6.75,Primary Residence,NONCONFORMING,0.2298180533474651,4.0,0.14285714285714285,0.0,0.0,82511349,Approved,0,660.0,625.0,660.0,698.0,,,,660.0,660.0,42.193,80.0,80.0,80.0,80.0,,550151.0,536000,,0.0,,0.0,6.75,6.75,360,Other,Conventional,Fixed,16,1.0,Primary Residence,30,Not Locked,1,False,30 YR FIXED Flex Expanded Doc,,FL,Lakewood Ranch,Manatee,34211,0,SBI-Wholesale,Kevin Danowitz,Hafsa Elfarooqui,Justin To,,Noe Aguirre,"HP Mortgage, LLC","HP Mortgage, LLC","HP Mortgage, LLC",2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,3525.85,-0.5,-2680.0,0.0,,"FlexPoint, Non QM",,100.0,2,,2025-11-17,,,2025-11-17,,2025-11-17,2025-11-17,2025-11-24,2025-11-24,,,2025-11-17,2025-11-25,,,2025-11-28,2025-12-17,,,,,,,,,,,,,,,,,,,,,0.0,11.0,,,,,,8.0,3.0,,0,0,0,0,0,0,1,0,11.0,2025.0,2.0,,1.00% to 1.24%,0,1.0,0,2025-11-17,2026-01-03,2025-11-24,0,Active,183671.7792615868,False,False
2025-12-15,82511350,NONCONFORMING,Refinance,Wholesale,Approved,4.0,25,477000.0,live,,,0.14324534476506842,68328.02945293764,0.14910025706940874,False,,,,,,8.0,408672.0,,36.1,quick_fix,False,,0.14285714285714285,Slow,,Wholesale,53.0,740.0,25.0,,16,,28.0,,0.0,0,0.0,477000.0,Refinance,0,0.0,0.0,19.0,32,0.0,0.0,53.0,8.5,Investment,NONCONFORMING,0.2298180533474651,4.0,0.14285714285714285,0.0,0.0,82511350,Approved,0,740.0,740.0,743.0,733.0,,,,740.0,740.0,,53.0,53.0,53.0,53.0,,477000.0,477000,0.0,,0.0,,8.5,8.5,360,Other,Conventional,Fixed,20,1.0,Investment,32,Locked,1,True,30 YR FIXED DSCR Multi &  Mixed- Flex 2 YR PPP 5% Fixed,,FL,Riviera Bch,Palm Beach,33404,0,SBI-Wholesale,Sally Phanor,Omeece Brown,Rena Garza-Tonge,,James Abdelmessih,"LORD MORTGAGE & LOAN, INC.","LORD MORTGAGE & LOAN, INC.","LORD MORTGAGE & LOAN, INC.",2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,3166.36,2.813,13418.01,103.063,,"FlexPoint, Inc.",,103.063,3,,2025-11-17,,,2025-11-17,,2025-11-17,2025-11-17,2025-11-18,2025-11-18,,,2025-11-17,2025-11-20,,,2025-11-20,2026-01-19,,,,,,,,,,,,,,2025-12-18,2026-01-19,,,,,,0.0,3.0,,,,,32.0,3.0,0.0,,0,0,0,0,0,1,1,0,11.0,2025.0,2.0,,1.00% to 1.24%,0,1.0,0,2025-11-18,2026-01-02,2025-11-18,0,Active,71120.82262210797,False,False
2025-12-15,82511489,FHA,Purchase,Wholesale,Final UW,6.0,0,,live,,,0.993824868698462,,0.8653846153846154,False,,,,,,,,,,,False,,0.25,On Pace,12.0,Wholesale,96.5,817.0,0.0,,16,4.0,24.0,11.0,0.0,1,0.0,,Purchase,0,0.0,0.0,-5.0,15,0.0,0.0,96.5,,Primary Residence,FHA,0.8653846153846154,6.0,0.25,0.0,0.0,82511489,Loan Sold,0,817.0,819.0,796.0,817.0,,,,772.0,772.0,43.693,96.5,96.5,96.5,98.189,,,540038,,,,,,,360,Other,FHA,Fixed,0,1.0,Primary Residence,15,Locked,1,False,30 YR FIXED FHA FLEXPOINT,,CA,WATSONVILLE,Santa Cruz,95076,0,SBI-Wholesale,Sergio Angeles,Yomari Quintanilla,Dee Ann Anderson,,Jeff Baker,"Angeles, Sergio, Medina dba Prime Home Loans","Angeles, Sergio, Medina dba Prime Home Loans","Angeles, Sergio, Medina dba Prime Home Loans",2,Norhtpointe,Wells Fargo Bank,0,,,,,,,0.0,,,,,140.41,0.0,0.0,2117.69,1.459,7879.15,102.873,,"AmeriHome Mortgage Company, LLC",,103.433,1,,2025-11-21,,,2025-11-21,2025-12-23,2025-11-21,2025-11-21,2025-11-26,2025-11-26,,,2025-11-21,2025-11-28,2025-12-15,2025-12-15,2025-11-29,2025-12-19,2025-12-16,,2025-12-18,2025-12-17,2025-12-18,2025-12-22,2025-12-22,2025-12-23,2025-12-23,,,2026-01-06,2025-12-30,2025-12-11,2025-12-26,,,,,,0.0,8.0,17.0,7.0,32.0,32.0,15.0,7.0,1.0,5.0,0,0,0,0,0,1,1,1,11.0,2025.0,6.0,,1.00% to 1.24%,0,1.0,0,2025-12-30,2025-12-19,2025-12-16,1,Funded,,True,False
2025-12-15,82511492,FHA,Refinance CashOut,Wholesale,Approved,4.0,20,,live,,,0.012813949349907396,,0.06763285024154589,False,,,,,,,,,,,False,,0.17391304347826086,On Pace,,Wholesale,49.167,568.0,20.0,,16,,23.0,,0.0,0,0.0,,Refinance CashOut,0,0.0,0.0,,30,0.0,0.0,49.167,,Primary Residence,FHA,0.2298180533474651,4.0,0.17391304347826086,0.0,0.0,82511492,Loan Cancelled,0,568.0,544.0,568.0,595.0,,,,568.0,568.0,46.728,49.167,49.167,49.167,50.027,,,180097,,,,,,,360,Other,FHA,Fixed,0,1.0,Primary Residence,30,Not Locked,1,False,30 YR FIXED FHA FLEXPOINT,,FL,Port St. Lucie,Saint Lucie,34953,0,TPO Wholesale,Robert Glowczwski,Cresta Banuelos,Stephanie Bashoor,,Derek Teklak,"West Capital Lending, Inc.","West Capital Lending, Inc.","West Capital Lending, Inc.",2,Blank,,0,,,,,,,0.0,,,,,1001.34,0.0,0.0,2562.75,0.556,1001.34,0.0,,"FlexPoint, Inc.",,100.0,2,,2025-11-22,,,2025-11-22,,2025-11-22,2025-11-22,2025-11-24,2025-11-24,,,2025-11-22,2025-11-25,2025-12-23,,2025-11-25,2026-01-15,,,,,,,,,,,,,,,,,2025-12-30,,,,0.0,3.0,,,,,,3.0,0.0,,1,0,0,0,0,0,1,0,11.0,2025.0,7.0,,1.00% to 1.24%,0,1.0,0,2025-11-22,2025-11-26,2025-11-23,0,Failed,,False,False
